Lang,Text,Author,Service
en,"@anandmahindra Sir please tc of your company service and then help new enterprises
A loan closure receipt has not yet generated in mihandra finance 
And Mahindra motars service is so bad that I sold my vehicle due to the service problem",AbhinayKontham,loan
en,rt licindiaforever lic dhan vriddhi non linked non participating individual saving single premium life insurance plan,NAGESHGSHANBHAG,insurance
en,carlombrll emi huntress ayeeeeeee thanks crazy mfer,kingarfeth,emi
en,reliancegenin irdaindia required document shared physical investigation done still claim status showing awaiting document ridiculous post multiple follow status updated unhappy claim process reliance general insurance thanks,SadanandJirage,insurance
en,"Hey @IqooInd what happened to your SBI bank discount offer ? Just three days ago you announced that there will be a bank discount of 2k INR on SBI and ICICI debit and credit card, but now at your website, there is no mention of SBI anywhere . Why? @GyanTherapy",BEINGZ5592,card
en,philthatremains living city massive rent got fancy new car instead used took overage max payout insurance got unlimited data plan phone,squirrelly_sama,insurance
en,bajaj finserv useless team mailing last many month day guy thing experian cibil official rbi equifax cred club google transunioncibil bajaj spoiled cibil report bh uploading loan need help,ishaan69327077,loan
en,wolvesjxp talkingwolves tomcollomosse vast majority academy player make impression first team provide good income stream jist loan help development drive value raise giles sold year ago,JezLowe,loan
en,rt pmgdeep behavioral finance wealth management build investment strategy account investor bias second edition,TwoTreesSally,investment
en,@RBI Why is debit card necessary for enabling UPI. I don't need the card for any other purpose but still have to pay a whopping Rs 590 to AXIS Bank every year as debit card charges!!!!,Avinash_19742,card
en,rt powpow made hundred million climate awareness gore company generation investment management pay per mont,ymike3366,investment
en,"Check out our latest blog post on the future of the credit card payment market! Discover the trends and opportunities until 2031, including the growing adoption of credit cards due to the risk of theft associated with cash. Read more here: https://t.co/XL26wBdide",chargeback_auth,card
en,rt iciciprulife world leading batsman surya kumar got field covered batting similarly challenge,SureshSuryapspk,insurance
en,"@ajeeshpu Hi, we sincerely regret the inconvenience caused. We wish to inform you that HDFC Bank customers who have an account at CBDC enabled cities, a valid debit card and a UPI handle can enjoy CBDC priveleges. It will be launched to all cities in due course. As a pilot program, our",HDFCBank_Cares,card
en,rt beyondmachines kotak mahindra life insurance impacted moveit vulnerability data breach cybersecurity infosec incident databre,Ankit7Agrawal,insurance
en,rbi bajaj finserv team bajaj finserv mentally harrasing last day month able anything experian need solution please help something wrong helpless need urgent loan removing bogus loan cibil report,ishaan69327077,loan
en,subscribe p max life insurance hahaha http co qsoksealub,Huangxiaojie85,insurance
en,rt jaishriramtn nsitharamanoffc corporate tax reduced percent personal income tax percent bcci non taxable b,veeresh1976,insurance
en,rt tinamcdermott nevertrumpneve basically junk insurance reliance fema grifter manmadedisaster,MarilynEgan1,insurance
en,tata crucible b bajaj allianz general insurance thanks lot dear team organizing wonderful contest following platform biggest wish win tatacrucibleweekly tata crucible join stellar suri blessed kulwant decent waryam,simmisaini5,insurance
en,reliancegenin already called amp provide resolution freely move court damage justifiable good word avoid customer claim please everyone insurance reliancegenin reliance general insurance thief,ThatsSoMayank,insurance
en,rt stock precision u ethanol popular investment theme blending petrol alcoholic drink hand sanitizers antisept,ARUNKUM45728043,investment
en,bajaj allianz term insurance plan diabetic worth sunainaachadha explains bajajallianz diabetic insurance insuranceplan http co lspwsriuzc,bsindia,insurance
en,dear exide life insurance father purchase policy year done claim exidelifeinsurance hdfclife,Saurabhpal84648,insurance
en,@ICICIBank I openedy salary account with Icici but my mobile is not registered yet. I also registered my mobile through ATM but after that not registered. When ask to bank employee they said you have Amazon ICICI credit card already that's why it can't registered. What's wrong.,ishoo_raaghav,card
en,"@HDFCBank_Cares @HDFC_Bank 

Daily I get a message that i am eligible for a credit card.
Each time I apply nobody comes to verify anything no calls. And application decline
So may I know why HDFC is sending false promice message that I am eligible for a credit card.
Ned solution https://t.co/ViozXI6U9B",gyanwardhan65,card
en,licindiaforever insurance hdfc life process seamless paying premium fron nre account online gst got refunded week,satishmew,insurance
en,rt jaishriramtn nsitharamanoffc corporate tax reduced percent personal income tax percent bcci non taxable b,Sparkle_Alwayz,insurance
en,"Daily 4-6 calls from @HDFC_Bank_07 &amp; @sanjivrbajaj's @Bajaj_Finserv to sell their loan products to me,a sr citizen.  I report each of them here &amp; receive bot respons they don't belong to them. Why should someone call PPL to sell their products without them knowing, for fun? https://t.co/IXTtxpcgi4",Josephkv9,loan
en,"Former ICICI Bank CEO Chanda Kochhar, her husband Deepak Kochhar &amp; Videocon's Venugopal Dhoot have been summoned by Special CBI court, Mumbai over an alleged loan fraud case after the Court took cognisance of the chargesheet against them. (@journovidya)

https://t.co/Iuje71mRY3",LawTodayLive,loan
in,"RT @ramesh8976: HDFC credit card HARRASEMENT
Kal hi without call kar ke adami aya tha complaint bhi Kiya bank walo sorry bhi bola.
आज फिर…",dr_sheitan,card
en,leverage family wealth family office management employ relative deduct certain investment expense tax strategy perfect family substantial wealth learn http co v dofz zhg familyoffice wealthmanagement taxstrategy,corveetax,investment
en,rt lqlana desantis busy creating culture war chasing woke floridian suffer much needed program underfunded giv,scullyresists,insurance
en,@Yishay__Majors @shift_in2_turbo “Administered student loan forgiveness” this was a massive disappointment for all involved… all he’s doing is holding off defaults while the interest stacks up for a year. Worst possible “forgiveness” outcome. This dude is going to lose to trump huh…,philipvsavage,loan
en,rt stock precision u ethanol popular investment theme blending petrol alcoholic drink hand sanitizers antisept,RFichadia,investment
en,"@Axis Bank Support 
@RBI
Principal Nodal Officer

Why you added DEBIT INTEREST&amp; GST CHARGES IN AXIS CREDIT CARD WITHOUT INFORMING AND FOR WHAT YOU GUYS ADDED THIS CHARGES.

REFUND THIS AMOUNT AND CLOSE
❌THIS WORST FRAUD CREDIT CARD❌ https://t.co/d0WkrKCHDT https://t.co/yeeRjQbGgN",AnuKumari0223,card
en,rt lauraloomer today aaa insurance announced renew auto home insurance policy many policy hold,REALDCWATCHER,insurance
en,tata crucible answer b bajaj allianz general insurance tatacrucibleweekly tatacrucible weeklycontest tatacrucibleweeklycontest curiousminds tata crucible follow participate falguni rajeshhegdeblr singhsaru,mithunchatter,insurance
en,@SBICard_Connect - You are creating complications. No need to call me. Please make provision on your portal to enable the sbi credit card customers to pay their card bill by Indian Bank debit card or Master Card. That will solve my problem. It is that simple.,RajendraKadu16,card
en,save spending overseas travel credit card bajaj market bajajmarkets bajajfinserv travel creditcards travelcreditcards http co v g qckbk http co epcnlol,BWIndia,card
en,know cic group offer comprehensive motor insurance cover loss damage caused car well loss damage injury caused party property information visit stand today aa kenya auto clinic event kicc http co jx na phry,CICGroupPLC,insurance
en,rt bajajallianzlic isro stellar planning taking india whole new world let align lifegoals soar infinity beyo,chiranjitspeaks,insurance
en,@icicibankuk this has to b one of ridiculous processes icici bank uk have got. Customer care informed me that to increase your debit card transaction limit you do it via telephone banking. To decrease it u have to visit the branch. Does that make sense?  Please enlighten us :),santwit72,card
en,kotak life insurance launch two second film honour frontline team http co h qi psyuc,buzzincontent,insurance
en,rt kcbgroup drum roll moment waiting kcb capital kcb investment bank get started bu,toneey63320141,investment
en,American Express Credit Card Payment https://t.co/1gZOxPFY4F,sarkarm958,card
en,So ICICI Bank sent me new credit cards FYF to replace my Jet cobrand which was free for a long time as a Platinum. Wondering if I should cancel them now (useless) or swap into some other worthless card of theirs! 🤪,LiveFromALounge,card
en,brownieudoffe open piggyvest saving app every time feel urge buy deposit lock money except enjoy sha,IniFaniyan,savings
en,"RT @dealshop999: 💳 Apply for HDFC Bank Credit Card and get Exclusive Benefits and Rewards!

Gift Vouchers worth upto Rs 1500
Discounts on o…",Dm_017,card
en,@Arifsha97535228 @IqooInd @ananthnani Bro iqoo ki website p jao HDFC and ICICI Bank k credit card and debit card dono p 2k ka offer h and on Amazon only sbi credit card.,tec_ultimo,card
en,asked deposit dont want buy insurance bcs employer already provided insurance said buy insurance otherwise open acnt mandatory buy life insurance open account sbi please help,Pardeep6319,insurance
en,rt aknaivli illegalrecovery rbi rbisays dasshaktikanta finminindia newsarenaindia bajaj finserv nsitharaman never ever take loan,techindo21,loan
en,rt cheruiyotkb emergency fund cover sudden unexpected cost e g medical bill car repair job loss also help avoid relia,TuJadili,insurance
en,give insurance company denies ltd claim technical ground nainesh kotak new blog reveals helped client navigate complex legal process secure fair settlement move forward life http co gv yjzncz ltdlawyer http co knxa wvu,KotakLaw,insurance
